Setup,Operation,Strategy,Tool,RPM,Feed,CuttingSpeed,DepthOfCut,StepOver,StepDown
Post-Center,2D Pocket14 (5),pocket2d,#27 - Ø14mm flat (14mm Flat Endmill),8085.07110906828348,3202.56334730078424,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,2.91817517655654,36.
Post-Center,2D Pocket21 (5),pocket2d,#2 - Ø4mm flat (14 flat),12000.,1576.72 mm/min,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,8.,2.15903888302622
Post-Center,2D Pocket21 (7),pocket2d,#2 - Ø4mm flat (14 flat),10000 rpm,1576.72 mm/min,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,8.,2.15903888302622
Post-Center,2D Pocket21 (8),pocket2d,#2 - Ø4mm flat (14 flat),10000 rpm,1576.72 mm/min,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,8.,2.15903888302622
Post-Center,2D Pocket22 (2),pocket2d,#2 - Ø4mm flat (14 flat),10000.,1576.72000000000003,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,8.,2.15903888302622
Post-Center,2D Contour3 (21),contour2d,#6 - Ø8mm flat (14 flat),8000 rpm,3176.72 mm/min,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,1.63373650458641,24.
Post-Center,2D Contour3 (25),contour2d,#6 - Ø8mm flat (14 flat),8000 rpm,3176.72 mm/min,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,1.63373650458641,24.
Post-Center,2D Contour6 (5),contour2d,#27 - Ø14mm flat (14mm Flat Endmill),8085.07110906828348,3202.56334730078424,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,2.91817517655654,36.
Post-Center-Mount,Probe WCS2 (16),probe,#100 - Ø6mm probe (TS640 50x6),,1000mmpm,,tool_fluteLength / 2,tool_diameter * 0.5,1.0mm
Post-Center-Mount,2D Pocket14 (6),pocket2d,#27 - Ø13.86mm flat (14mm Flat Endmill),8085.07110906828348,3202.56334730078379,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,12.,4.05680655897394
Post-Center-Mount,2D Pocket21 (6),pocket2d,#2 - Ø4mm flat (14 flat),12000.,1576.72 mm/min,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,8.,2.15903888302622
Post-Center-Mount,2D Pocket21 (9),pocket2d,#2 - Ø4mm flat (14 flat),10000 rpm,1576.72 mm/min,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,8.,2.15903888302622
Post-Center-Mount,2D Pocket21 (10),pocket2d,#2 - Ø4mm flat (14 flat),10000 rpm,1576.72 mm/min,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,8.,2.15903888302622
Post-Center-Mount,2D Pocket22 (3),pocket2d,#2 - Ø4mm flat (14 flat),10000.,1576.72000000000003,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,8.,2.15903888302622
Post-Center-Mount,2D Contour3 (26),contour2d,#6 - Ø8mm flat (14 flat),8000 rpm,3176.72 mm/min,tool_diameter * Math.PI * tool_spindleSpeed,tool_fluteLength / 2,1.63373650458641,24.
